,Age,BusinessTravel,DistanceFromHome,EnvironmentSatisfaction,Gender,JobLevel,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single
2023,0.047619047619047616,1.0,0.2857142857142857,0.6666666666666667,0.0,0.0,0.0,0.021432332806740388,0.1111111111111111,0.0,0.1428571428571428,0.0,0.0,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1683,0.21428571428571425,0.5,0.6428571428571428,0.0,1.0,0.0,0.6666666666666667,0.06745655608214851,0.3333333333333333,0.0,0.2857142857142857,0.0,0.0,0.025,0.3333333333333333,0.025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2300,0.11904761904761901,1.0,0.17857142857142855,0.3333333333333333,1.0,0.0,1.0,0.06677198525539757,0.1111111111111111,1.0,0.6428571428571427,0.0,0.3333333333333333,0.07500000000000001,0.3333333333333333,0.05,0.05555555555555555,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2165,0.21428571428571425,1.0,0.5357142857142857,0.3333333333333333,1.0,0.0,0.6666666666666667,0.07151132174828859,0.4444444444444444,0.0,0.0714285714285714,0.0,0.3333333333333333,0.125,0.3333333333333333,0.07500000000000001,0.05555555555555555,0.0,0.11764705882352941,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
606,0.380952380952381,0.5,0.5357142857142857,0.6666666666666667,0.0,0.0,1.0,0.08130595050026332,0.1111111111111111,0.0,0.3571428571428571,0.0,0.0,0.15000000000000002,0.5,0.125,0.1111111111111111,0.06666666666666667,0.1764705882352941,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1815,0.3333333333333333,0.5,0.7142857142857143,0.0,0.0,0.5,0.3333333333333333,0.46708794102159035,0.5555555555555556,0.0,0.1428571428571428,0.0,0.3333333333333333,0.275,0.3333333333333333,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1500,0.380952380952381,0.5,0.7857142857142857,0.0,0.0,0.25,0.3333333333333333,0.1889942074776198,0.0,1.0,0.8571428571428571,1.0,0.0,0.375,0.3333333333333333,0.35000000000000003,0.5,0.6,0.5294117647058824,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
935,0.3333333333333333,1.0,0.25,0.6666666666666667,1.0,0.25,1.0,0.2738283307003686,0.1111111111111111,0.0,0.2857142857142857,0.0,0.6666666666666666,0.25,0.6666666666666666,0.25,0.38888888888888884,0.0,0.47058823529411764,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
59,0.4523809523809524,1.0,0.0,0.0,1.0,0.25,0.6666666666666667,0.2624539231174302,0.1111111111111111,0.0,0.4999999999999999,0.0,0.3333333333333333,0.17500000000000002,0.3333333333333333,0.17500000000000002,0.2777777777777778,0.0,0.4117647058823529,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2243,0.5714285714285714,1.0,0.0,0.3333333333333333,1.0,0.5,0.0,0.4974196945760927,0.7777777777777777,0.0,0.1428571428571428,0.0,0.3333333333333333,0.55,0.16666666666666666,0.47500000000000003,0.3333333333333333,0.2,0.3529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
280,0.8333333333333333,1.0,0.07142857142857142,0.6666666666666667,1.0,0.75,0.6666666666666667,0.872827804107425,0.3333333333333333,1.0,0.3571428571428571,0.0,1.0,0.525,0.8333333333333333,0.125,0.16666666666666666,0.06666666666666667,0.1764705882352941,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2059,0.23809523809523808,1.0,0.07142857142857142,0.6666666666666667,0.0,0.25,1.0,0.2554502369668246,0.2222222222222222,1.0,0.0,0.0,0.0,0.2,0.0,0.17500000000000002,0.3333333333333333,0.3333333333333333,0.23529411764705882,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1440,0.42857142857142855,0.5,0.10714285714285714,1.0,0.0,0.25,0.3333333333333333,0.21706161137440758,0.7777777777777777,0.0,0.1428571428571428,0.0,1.0,0.45,0.5,0.1,0.1111111111111111,0.0,0.11764705882352941,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2326,0.21428571428571425,1.0,0.25,0.0,1.0,0.0,0.0,0.07151132174828859,0.3333333333333333,0.0,0.1428571428571428,0.0,0.0,0.17500000000000002,0.3333333333333333,0.125,0.2222222222222222,0.0,0.23529411764705882,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
689,0.047619047619047616,1.0,0.10714285714285714,0.0,1.0,0.0,0.0,0.10342285413375463,0.1111111111111111,0.0,0.5714285714285713,0.0,0.0,0.025,0.3333333333333333,0.025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
731,0.047619047619047616,1.0,0.35714285714285715,1.0,0.0,0.0,0.0,0.0837809373354397,0.1111111111111111,1.0,0.2857142857142857,0.0,0.0,0.025,0.3333333333333333,0.025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
120,0.28571428571428564,0.5,0.7857142857142857,0.0,1.0,0.0,0.6666666666666667,0.08446550816219064,0.1111111111111111,0.0,0.9999999999999999,1.0,1.0,0.25,0.3333333333333333,0.25,0.38888888888888884,0.0,0.5294117647058824,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
440,0.380952380952381,0.5,0.7857142857142857,0.3333333333333333,0.0,0.5,0.0,0.4708267509215377,1.0,1.0,0.2857142857142857,0.0,1.0,0.275,0.3333333333333333,0.07500000000000001,0.1111111111111111,0.0,0.11764705882352941,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1817,0.380952380952381,0.5,0.42857142857142855,0.0,1.0,0.25,0.6666666666666667,0.2632964718272775,0.1111111111111111,1.0,0.5714285714285713,0.0,0.0,0.2,0.3333333333333333,0.125,0.2222222222222222,0.0,0.1764705882352941,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1322,0.6666666666666665,1.0,0.03571428571428571,1.0,1.0,0.5,1.0,0.3985781990521327,0.3333333333333333,0.0,0.2142857142857143,0.0,0.3333333333333333,0.30000000000000004,0.6666666666666666,0.225,0.4444444444444444,0.26666666666666666,0.4117647058823529,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2107,0.28571428571428564,0.0,0.8928571428571428,0.3333333333333333,0.0,0.0,0.0,0.20847814639283838,0.8888888888888888,0.0,0.4999999999999999,0.0,0.0,0.17500000000000002,0.8333333333333333,0.05,0.1111111111111111,0.13333333333333333,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
871,0.14285714285714285,1.0,0.5714285714285714,1.0,0.0,0.0,0.3333333333333333,0.06324381253291206,0.1111111111111111,0.0,0.1428571428571428,0.0,0.3333333333333333,0.025,0.5,0.025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1484,0.047619047619047616,0.5,0.3214285714285714,0.0,0.0,0.0,0.3333333333333333,0.08467614533965245,0.1111111111111111,0.0,0.4999999999999999,0.0,0.0,0.025,0.3333333333333333,0.025,0.05555555555555555,0.06666666666666667,0.058823529411764705,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
66,0.42857142857142855,0.5,0.35714285714285715,0.3333333333333333,1.0,0.25,0.3333333333333333,0.2890995260663507,0.1111111111111111,0.0,0.1428571428571428,0.0,0.0,0.15000000000000002,0.5,0.15000000000000002,0.2777777777777778,0.0,0.1764705882352941,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14,0.23809523809523808,1.0,0.8214285714285714,0.6666666666666667,1.0,0.0,0.6666666666666667,0.053659820958399156,0.5555555555555556,1.0,0.2142857142857143,0.0,0.0,0.15000000000000002,0.6666666666666666,0.1,0.1111111111111111,0.0,0.1764705882352941,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
32,0.28571428571428564,1.0,0.2857142857142857,1.0,1.0,0.0,0.6666666666666667,0.06303317535545025,0.1111111111111111,0.0,0.1428571428571428,0.0,0.0,0.25,0.8333333333333333,0.25,0.0,0.06666666666666667,0.47058823529411764,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
173,0.28571428571428564,0.0,0.2857142857142857,0.6666666666666667,1.0,0.25,0.0,0.10863612427593472,0.1111111111111111,0.0,0.0,0.0,0.6666666666666666,0.30000000000000004,0.6666666666666666,0.30000000000000004,0.5,0.4,0.5882352941176471,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
928,0.6190476190476188,1.0,0.5,0.0,0.0,0.5,1.0,0.3669826224328594,0.1111111111111111,0.0,0.0,0.0,0.3333333333333333,0.25,0.3333333333333333,0.25,0.38888888888888884,0.0,0.29411764705882354,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
807,0.4761904761904761,1.0,0.3214285714285714,0.6666666666666667,1.0,0.5,0.6666666666666667,0.4071090047393365,0.0,1.0,0.2142857142857143,0.0,0.6666666666666666,0.225,0.3333333333333333,0.2,0.38888888888888884,0.13333333333333333,0.4117647058823529,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
972,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.03170089520800421,0.1111111111111111,0.0,0.2857142857142857,0.0,0.0,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
306,0.3333333333333333,1.0,0.2142857142857143,1.0,1.0,0.25,0.6666666666666667,0.2356503422854134,0.1111111111111111,0.0,0.2142857142857143,0.0,0.3333333333333333,0.325,0.5,0.325,0.4444444444444444,0.26666666666666666,0.47058823529411764,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2003,0.5238095238095237,0.0,0.6785714285714285,0.3333333333333333,0.0,0.75,0.0,0.6508162190626645,0.2222222222222222,1.0,0.2142857142857143,0.0,0.0,0.55,0.3333333333333333,0.17500000000000002,0.1111111111111111,0.26666666666666666,0.23529411764705882,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2058,0.4761904761904761,1.0,0.07142857142857142,0.0,1.0,0.5,0.3333333333333333,0.5068457082675092,0.4444444444444444,0.0,0.0,0.0,0.0,0.42500000000000004,0.3333333333333333,0.30000000000000004,0.05555555555555555,0.6666666666666666,0.3529411764705882,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2362,0.35714285714285715,1.0,0.5,0.0,0.0,0.25,0.0,0.2272248551869405,0.5555555555555556,0.0,0.2142857142857143,0.0,0.0,0.15000000000000002,0.3333333333333333,0.05,0.05555555555555555,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
792,0.35714285714285715,0.5,0.9999999999999999,0.0,0.0,0.25,0.6666666666666667,0.1842548709847288,0.1111111111111111,0.0,0.7857142857142857,1.0,0.0,0.35000000000000003,0.6666666666666666,0.325,0.38888888888888884,0.2,0.47058823529411764,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1418,0.4761904761904761,0.5,0.17857142857142855,0.0,1.0,0.25,0.6666666666666667,0.22706687730384414,0.2222222222222222,0.0,0.0,0.0,0.3333333333333333,0.25,0.16666666666666666,0.2,0.16666666666666666,0.4666666666666667,0.4117647058823529,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1029,0.5238095238095237,0.0,0.2857142857142857,0.6666666666666667,1.0,0.25,0.6666666666666667,0.15618746708794104,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.275,0.3333333333333333,0.2,0.38888888888888884,0.0,0.4117647058823529,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1626,0.23809523809523808,1.0,0.5357142857142857,0.6666666666666667,0.0,0.0,0.0,0.0735123749341759,0.3333333333333333,1.0,0.4999999999999999,0.0,0.3333333333333333,0.05,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2077,0.2619047619047619,1.0,0.17857142857142855,0.3333333333333333,1.0,0.0,0.6666666666666667,0.12743549236440233,0.3333333333333333,0.0,0.1428571428571428,0.0,0.3333333333333333,0.1,0.3333333333333333,0.05,0.1111111111111111,0.06666666666666667,0.11764705882352941,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1149,0.21428571428571425,1.0,0.6428571428571428,1.0,1.0,0.0,0.0,0.1609794628751975,0.1111111111111111,0.0,0.0,0.0,0.6666666666666666,0.17500000000000002,0.5,0.17500000000000002,0.38888888888888884,0.0,0.4117647058823529,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
302,0.23809523809523808,1.0,0.5357142857142857,0.3333333333333333,1.0,0.25,0.0,0.24497103738809903,0.0,0.0,0.5714285714285713,0.0,0.0,0.225,0.3333333333333333,0.2,0.16666666666666666,0.0,0.4117647058823529,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1543,0.35714285714285715,1.0,0.2857142857142857,0.3333333333333333,0.0,0.0,0.0,0.16824644549763035,0.4444444444444444,0.0,0.5714285714285713,0.0,0.0,0.25,0.3333333333333333,0.15000000000000002,0.16666666666666666,0.0,0.29411764705882354,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1618,0.19047619047619052,1.0,0.25,0.3333333333333333,0.0,0.0,0.3333333333333333,0.06340179041600844,0.4444444444444444,0.0,0.1428571428571428,0.0,0.0,0.125,0.5,0.1,0.16666666666666666,0.06666666666666667,0.1764705882352941,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1841,0.19047619047619052,0.5,0.2142857142857143,0.3333333333333333,0.0,0.25,0.3333333333333333,0.24971037388099002,0.2222222222222222,0.0,0.0,0.0,0.0,0.15000000000000002,0.3333333333333333,0.125,0.16666666666666666,0.0,0.058823529411764705,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
496,0.07142857142857145,1.0,0.75,0.6666666666666667,1.0,0.0,0.6666666666666667,0.12838335966298053,0.1111111111111111,0.0,0.0,0.0,0.0,0.07500000000000001,0.3333333333333333,0.07500000000000001,0.1111111111111111,0.06666666666666667,0.11764705882352941,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1429,0.49999999999999994,1.0,0.8214285714285714,0.0,1.0,0.25,1.0,0.1631911532385466,0.7777777777777777,0.0,0.1428571428571428,0.0,0.0,0.45,0.3333333333333333,0.17500000000000002,0.38888888888888884,0.06666666666666667,0.4117647058823529,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1183,0.42857142857142855,1.0,0.07142857142857142,1.0,1.0,0.25,0.0,0.30716166403370193,0.6666666666666666,0.0,0.6428571428571427,1.0,0.3333333333333333,0.325,0.5,0.125,0.2222222222222222,0.0,0.23529411764705882,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1944,0.14285714285714285,0.5,0.7857142857142857,0.6666666666666667,1.0,0.0,0.6666666666666667,0.005634544497103738,0.1111111111111111,1.0,0.1428571428571428,0.0,0.0,0.025,0.6666666666666666,0.025,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
809,0.23809523809523808,1.0,0.07142857142857142,1.0,0.0,0.5,0.3333333333333333,0.3499736703528173,0.0,0.0,0.4285714285714285,0.0,1.0,0.25,0.5,0.225,0.38888888888888884,0.06666666666666667,0.4117647058823529,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1185,0.5952380952380951,1.0,0.5,0.6666666666666667,1.0,0.75,0.6666666666666667,0.8738283307003686,0.1111111111111111,0.0,0.9285714285714285,1.0,0.3333333333333333,0.35000000000000003,0.5,0.35000000000000003,0.5555555555555556,0.4,0.6470588235294118,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
348,0.5714285714285714,1.0,0.7857142857142857,0.0,0.0,0.75,1.0,0.7889942074776198,0.2222222222222222,0.0,0.2142857142857143,0.0,0.0,0.4,0.3333333333333333,0.025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1853,0.380952380952381,1.0,0.2857142857142857,0.3333333333333333,1.0,0.0,0.6666666666666667,0.12564507635597685,0.2222222222222222,0.0,0.2857142857142857,0.0,0.3333333333333333,0.1,0.0,0.05,0.05555555555555555,0.0,0.058823529411764705,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490,0.6428571428571428,1.0,0.14285714285714285,0.0,1.0,0.5,0.0,0.49852553975776726,0.8888888888888888,0.0,0.1428571428571428,0.0,0.0,0.55,0.16666666666666666,0.4,0.2777777777777778,0.13333333333333333,0.29411764705882354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1278,0.42857142857142855,1.0,0.3214285714285714,1.0,1.0,0.5,0.0,0.38504476040021063,0.7777777777777777,1.0,0.1428571428571428,0.0,0.3333333333333333,0.375,0.16666666666666666,0.30000000000000004,0.4444444444444444,0.3333333333333333,0.4117647058823529,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1285,0.6666666666666665,0.0,0.8928571428571428,0.3333333333333333,1.0,0.25,0.3333333333333333,0.36766719325961034,0.8888888888888888,0.0,0.2857142857142857,0.0,0.0,0.15000000000000002,0.5,0.05,0.1111111111111111,0.13333333333333333,0.11764705882352941,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1938,0.35714285714285715,0.5,0.35714285714285715,0.3333333333333333,1.0,0.5,0.0,0.45703001579778835,0.1111111111111111,0.0,0.4285714285714285,0.0,0.0,0.25,0.3333333333333333,0.1,0.16666666666666666,0.13333333333333333,0.1764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1224,0.19047619047619052,1.0,0.5714285714285714,1.0,1.0,0.0,0.6666666666666667,0.06824644549763034,0.1111111111111111,0.0,0.2857142857142857,0.0,1.0,0.07500000000000001,0.5,0.07500000000000001,0.1111111111111111,0.0,0.11764705882352941,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1044,0.7380952380952379,1.0,0.14285714285714285,0.0,1.0,0.25,0.6666666666666667,0.29710373880989993,0.2222222222222222,0.0,0.2142857142857143,0.0,0.3333333333333333,0.5,0.0,0.07500000000000001,0.1111111111111111,0.06666666666666667,0.11764705882352941,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
562,0.35714285714285715,1.0,0.0,1.0,1.0,0.0,1.0,0.08830963665086888,0.1111111111111111,1.0,0.1428571428571428,0.0,0.0,0.25,0.3333333333333333,0.25,0.5,0.4666666666666667,0.47058823529411764,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2201,0.5476190476190477,1.0,0.35714285714285715,0.0,0.0,1.0,0.6666666666666667,0.9770932069510269,0.1111111111111111,0.0,0.0714285714285714,0.0,0.0,0.5750000000000001,0.0,0.55,0.7777777777777777,0.9333333333333333,0.47058823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2360,0.28571428571428564,1.0,0.17857142857142855,0.6666666666666667,1.0,0.0,0.3333333333333333,0.12743549236440233,0.2222222222222222,0.0,0.3571428571428571,0.0,0.0,0.1,0.5,0.05,0.1111111111111111,0.06666666666666667,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1513,0.3095238095238095,0.5,0.35714285714285715,0.0,1.0,0.25,0.3333333333333333,0.4662980516061085,0.4444444444444444,0.0,0.0714285714285714,0.0,0.0,0.225,0.3333333333333333,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,0.5476190476190477,1.0,0.0,1.0,1.0,1.0,0.6666666666666667,0.957345971563981,0.1111111111111111,0.0,0.0714285714285714,0.0,0.3333333333333333,0.55,0.5,0.55,0.38888888888888884,0.13333333333333333,0.5882352941176471,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1106,0.28571428571428564,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.4583991574512901,0.1111111111111111,0.0,0.0,0.0,0.3333333333333333,0.25,0.6666666666666666,0.25,0.4444444444444444,0.4,0.4117647058823529,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
959,0.5238095238095237,1.0,0.03571428571428571,0.6666666666666667,1.0,0.25,1.0,0.1923117430226435,0.1111111111111111,0.0,0.1428571428571428,0.0,0.0,0.225,0.6666666666666666,0.225,0.4444444444444444,0.5333333333333333,0.47058823529411764,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
